05D2114540,Physician Office,Accreditation,"All Valley Urgent Care, Tyson Medical Inc",2026 N Imperial Ave Ste C,El Centro,CA,92243,(760) 592-4351
05D0609831,Physician Office,Microscopy,Kerry Evnin MD,3641 Mitchell Road Suite H,Ceres,CA,95307,(209) 531-0154
05D0926600,Physician Office,Microscopy,Sutter Gould Medical Foundation-Ceres Care Center,2516 E Whitmore Ave,Ceres,CA,95307-2645,(209) 988-3294
05D0695473,Physician Office,Microscopy,Cerritos Medical Center Inc,"11911 Artesia Blvd, Ste 101",Cerritos,CA,90701-4070,(562) 402-7622
05D0917377,Physician Office,Microscopy,First Medical Center,11841 South Street,Cerritos,CA,90703,(562) 809-8082
05D0918728,Physician Office,Microscopy,Gospe Medical Clinic,12506 South St,Cerritos,CA,90703,(562) 809-0142
05D2162702,Physician Office,Microscopy,Healthcare Partners Affiliates Medical Group-Cerri,13357 South Street,Cerritos,CA,90703,(562) 988-7027
05D0616998,Physician Office,Microscopy,Paul F Wassermann MD,1430 Esplanade Suite 5,Chico,CA,95926,(530) 891-0553
05D0617011,Physician Office,Microscopy,"Tadd L Selby, MD",1166 Esplanade Suite 3,Chico,CA,95926,(916) 893-0771
05D0617026,Physician Office,Microscopy,"Jacqueline Losi, MD",270 Cohasset Rd Ste 100,Chico,CA,95926-2210,(530) 895-1396
05D0617079,Physician Office,Microscopy,"Immediate Care Med Center, Inc",376 Vallombrosa Ave,Chico,CA,95926-3900,(530) 891-1676
05D0644223,Physician Office,Accreditation,Mangrove Medical Group,1040 Mangrove Ave,Chico,CA,95926-3558,(530) 345-0064
05D0681576,Physician Office,Microscopy,Mark D Fritzler,645 West East Avenue Suite 1,Chico,CA,95926,(530) 898-8405
05D0864558,Physician Office,Microscopy,Larry C Hsu MD L Gretchen Wooding MD,270 Cohasset Rd  Suite 120,Chico,CA,95926-2210,(916) 893-9244
05D0932368,Physician Office,Microscopy,Steven K Sterzer MD Inc,24 Hanover Lane #a,Chico,CA,95973,(916) 895-0428
05D0968076,Physician Office,Microscopy,Scott Mellum MD,101 West 2nd Avenue,Chico,CA,95926,(530) 894-5491
05D0977194,Physician Office,Microscopy,"Mission Ranch Primary Care, Inc","114 Mission Ranch Blvd, #10",Chico,CA,95926,(530) 894-0500
05D2023997,Physician Office,Compliance,North Valley Dermatology Ctr,"251 Cohasset Rd, Ste 260",Chico,CA,95926-2241,(530) 342-3686
05D2083218,Physician Office,Microscopy,Immediate Care Medical Center Inc,251 Cohasset Rd Ste 300,Chico,CA,95926,(530) 809-0674
05D2091442,Physician Office,Microscopy,Enloe Womens Services-Magnolia,1405 Magnolia Ste A,Chico,CA,95926,(530) 332-5422
05D2099682,Physician Office,Microscopy,Enloe Women's Services- Esplanade,1665 Esplanade,Chico,CA,95926-3312,(530) 332-7372
05D2113290,Physician Office,Microscopy,Randal Sloop MD Inc,2068 Talbert Dr Ste 150,Chico,CA,95928-7723,(530) 809-0009
05D2143937,Physician Office,Microscopy,Enloe Women's Services - 1423 Magnolia,1423 Magnolia Ave,Chico,CA,95926,(530) 332-7372
05D0863919,Physician Office,Microscopy,Pamela J Harford Do,5253 Riverside Drive,Chino,CA,91710,(909) 464-2845
05D0927395,Physician Office,Compliance,"Patricia A. Brotman, M.D. Inc., Lab",15944 Los Serranos Country Club Dr Ste 180,Chino Hills,CA,91709-3990,(909) 393-3393
05D1004021,Physician Office,Microscopy,Robert Lopez MD,12586 Central Ave,Chino,CA,91710,(909) 548-6820
05D1022695,Physician Office,Microscopy,Lisa Stockford Do,"5450 Jefferson Ave, Ste 1",Chino,CA,91710,(909) 219-9804
05D2019838,Physician Office,Compliance,Pacific Coast Dermatology,13768 Roswell Ave Ste 102,Chino,CA,91710-1401,(909) 364-1959
05D2165278,Physician Office,Microscopy,Cucamonga Valley Medical Group,5562 Philadelpia Street Suite 310,Chino,CA,91710,(909) 429-2864
05D0565859,Physician Office,Microscopy,Children's Med Group,280 E St,Chula Vista,CA,91910-2945,(619) 425-3951
05D0565924,Physician Office,Accreditation,San Diego Oncology Medical Clinic,750 Medical Center Ct Ste 9,Chula Vista,CA,91911,(619) 421-5569
05D0565938,Physician Office,Compliance,"South Bay Skin & Cancer Medical Group, Inc",256 Landis Ave Ste 300,Chula Vista,CA,91910-2650,(619) 426-1233
05D0565972,Physician Office,Accreditation,Kousay A Al-Kourainy MD,"480 Fourth Avenue, Suite #409",Chula Vista,CA,91910,(619) 425-2080
05D0566126,Physician Office,Microscopy,Charles E Bower MD Inc,"256 Landis Ave, #200",Chula Vista,CA,91910,(619) 427-0652
