34D2102487,Physician Office,Accreditation,Northern Regional Hospital -,280 North Pointe Boulevard,Mt Airy,NC,27030,(336) 786-4133
34D2141664,Physician Office,Microscopy,"Challie Minton, MD",113 Scenic Outlet Lane,Mount Airy,NC,27030,(336) 352-4900
34D0242687,Physician Office,Compliance,Albemarle Pediatrics,"1420 Us Highway 52 N, Suite A",Albemarle,NC,28001,(704) 982-5437
34D0670984,Physician Office,Microscopy,"Carolinas Physicians Network, Inc",105 Yadkin Street Ste 301,Albemarle,NC,28001,(980) 323-5360
34D0696362,Physician Office,Microscopy,Albemarle Women's Clinic Pa,815 North Third Street,Albemarle,NC,28001-3420,(704) 982-8112
34D0719548,Physician Office,Microscopy,Central Carolina Medical Associates,1908 Hilco Street Ste B,Albemarle,NC,28001,(704) 983-3855
34D0923045,Physician Office,Compliance,"Cpn, Inc Dba Stanly Pediatric Services",105 Yadkin Street Suite 303,Albemarle,NC,28001,(980) 323-5400
34D0963159,Physician Office,Microscopy,"Carolina Physicians Network, Inc",105 Yadkin Street Suite 102 Yadkin St Medical Bldg,Albemarle,NC,28001,(980) 323-5330
34D2101897,Physician Office,Compliance,Atrium Health Urgent Care -,703 Leonard Avenue,Albemarle,NC,28001,(704) 550-0050
34D2149806,Physician Office,Microscopy,Asheboro Dermatology & Skin Surgery Center,1007 North 6th Street,Albemarle,NC,28001,(336) 625-8410
34D0246929,Physician Office,Compliance,Table Rock Family Medicine,301 Linville Street,Glen Alpine,NC,28628,(828) 580-1421
34D2150223,Physician Office,Microscopy,Erlanger Murphy Group Practice,2751 Business 19,Andrews,NC,28901,(828) 835-7532
34D0239501,Physician Office,Accreditation,Dollinger & Tove Family Medicine Assoc,2021 Shepherds Vineyard Dr Ste 101,Apex,NC,27502,(919) 469-5072
34D0995999,Physician Office,Compliance,Apex Pediatrics,1021 W Williams Street Suite 105,Apex,NC,27502,(919) 290-1090
34D0997076,Physician Office,Microscopy,"Unc Physicians Network, LLC",1480 Kelly Road,Apex,NC,27502,(919) 363-9369
34D0997560,Physician Office,Microscopy,Access Healthcare Pa,1031 W Williams St Ste 106,Apex,NC,27502,(919) 363-0190
34D2024753,Physician Office,Microscopy,Wakemed Primary Care -,120 Healthplex Way Suite 204,Apex,NC,27502,(919) 350-0550
34D2111525,Physician Office,Accreditation,Duke Primary Care - Apex,1565 Orchard Villas Avenue,Apex,NC,27502,(919) 367-9355
34D2113139,Physician Office,Microscopy,Avance Primary Care - Apex,"1801 Olive Chapel Road, Suite 107",Apex,NC,27502,(877) 239-3429
34D2124456,Physician Office,Microscopy,Family Dermatology,860 Perry Road,Apex,NC,27502,(919) 791-0840
34D0238224,Physician Office,Microscopy,"Archdale Family Practice - Mark C Beck, MD",11635 East North Main Street,Archdale,NC,27263,(336) 861-4110
34D0902780,Physician Office,Microscopy,Wfhn Family Medicine - Archdale,10188 North Main Street,Archdale,NC,27263,(336) 802-2070
34D0713557,Physician Office,Microscopy,Asheville Women's Medical Center South,"310 Long Shoals Road, Suite 202",Arden,NC,28704,(828) 687-2955
34D0858678,Physician Office,Microscopy,Antoinette W Wall MD Pa,# 7d Glenn Bridge Rd,Arden,NC,28704,(704) 684-3949
34D0870688,Physician Office,Compliance,"Carolina Mountain Dermatology, Pa",78 Long Shoals Road,Arden,NC,28704-9784,(828) 684-0703
34D0925083,Physician Office,Microscopy,Adventhealth Medical Group Multispecialty,15 Skyland Inn Drive,Arden,NC,28704,(828) 654-5001
34D0934710,Physician Office,Microscopy,"Family Health Centers - Arden, The",2161 Hendersonville Road,Arden,NC,28704,(828) 210-3711
34D1010755,Physician Office,Microscopy,Vista Family Health,2695 Hendersonville Road Suite 204,Arden,NC,28704,(828) 687-8647
34D2051019,Physician Office,Microscopy,Mission Family - Internal Medicine,"310 Long Shoals Road, Suite 310",Arden,NC,28704,(828) 213-8235
34D2075047,Physician Office,Microscopy,Pardee Ob/Gyn Associates,"2695 Hendersonville Road, Suite 202",Arden,NC,28704,(828) 696-0897
34D2079170,Physician Office,Accreditation,Mission My Care Plus - Biltmore Park Lab,"310 Long Shoals Road, Room 168",Arden,NC,28704,(828) 213-5157
34D2089372,Physician Office,Microscopy,Mission My Care Now - Biltmore Park,"310 Long Shoals Road, Suite 110",Arden,NC,28704,(828) 213-4444
34D2166975,Physician Office,Microscopy,Mission Urology Biltmore Park,"310 Long Shoals Road, Suite 320",Arden,NC,28704,(828) 254-8883
34D2174399,Physician Office,Registration,"Carolinas Fertility Institute, Pa","2159 Hendersonville Road, Suite 30",Arden,NC,28704,(828) 767-1643
34D0237778,Physician Office,Accreditation,Asheboro Dermatology & Skin Surgry Center,360 Sunset Avenue,Asheboro,NC,27203,(336) 625-8410
34D0237786,Physician Office,Compliance,"Asheboro Urology Clinic, Pa",610 North Fayetteville Street Suite 111,Asheboro,NC,27203,(336) 625-3997
34D0237793,Physician Office,Microscopy,Wfhn Obstetrics And Gynecology,136 South Park Street,Asheboro,NC,27203,(336) 626-6371
34D0237824,Physician Office,Compliance,"White Oak Family Physicians, Pa",550 White Oak Street,Asheboro,NC,27203-4706,(336) 625-1360
34D0884379,Physician Office,Compliance,Randolph Specialty Group Practice  Dba,713 South Fayetteville Street,Asheboro,NC,27203,(336) 625-2467
34D0931584,Physician Office,Compliance,White Oak Urgent Care Asheboro,197 B Nc Highway 42 North,Asheboro,NC,27203,(336) 625-2560
34D0963356,Physician Office,Microscopy,Hodges Family Practice Inc,"610 North Fayetteville Street, #202",Asheboro,NC,27203,(336) 626-6696
34D0963850,Physician Office,Microscopy,Family & Community Med Of Asheboro Pa,350 N Cox St Ste 20,Asheboro,NC,27203,(336) 625-4328
34D0986156,Physician Office,Microscopy,Carolina Primary Medicine Pa,327 Rock Crusher Road,Asheboro,NC,27203,(336) 636-5546
34D1002235,Physician Office,Microscopy,Deep River Health And Wellness,"138 Dublin Square Road, Suite C",Asheboro,NC,27203,(336) 625-3333
34D1012407,Physician Office,Registration,R E Williford MD Pa,230 Foust Street,Asheboro,NC,27203,(336) 633-0407
34D1050134,Physician Office,Microscopy,Summit Family Medicine,"515 West Salisbury Street, Suite D",Asheboro,NC,27203,(336) 626-6696
34D1064952,Physician Office,Microscopy,Asheboro Family Physicians,375 Sunset Ave,Asheboro,NC,27203,(336) 625-4215
34D1076675,Physician Office,Accreditation,Premier Internal Medicine & Urgent Care,"610 N Fayetteville Street, Suite 103",Asheboro,NC,27203,(336) 625-1285
34D1079435,Physician Office,Microscopy,Randolph Specialty Group Practice Dba,237-D N Fayetteville  St,Asheboro,NC,27203,(336) 625-2961
34D1102788,Physician Office,Microscopy,Randolph Specialty Group Practice Dba,237 - A N Fayetteville Street,Asheboro,NC,27203,(336) 625-3248
34D1107501,Physician Office,Microscopy,Cox Family Practice Pc,350 N Cox Street,Asheboro,NC,27203,(336) 629-6500
34D2026775,Physician Office,Microscopy,Randolph Specialty Group Practice Dba,132-C W Miller St,Asheboro,NC,27203,(336) 521-4928
34D2081690,Physician Office,Microscopy,Randolph Specialty Group Practice Dba,"600 West Salisbury Street, Suite B",Asheboro,NC,27203,(336) 626-3202
34D2147397,Physician Office,Microscopy,Asheboro Primary Care,223 Ward Street,Asheboro,NC,27203,(336) 702-1731
34D0248197,Physician Office,Microscopy,Asheville Family Medicine,"41 Oakland Road, Suite 100",Asheville,NC,28801-4807,(828) 782-9243
34D0248199,Physician Office,Accreditation,Asheville Internal Medicine,60 Livingston Street Suite 200,Asheville,NC,28801,(828) 253-4851
34D0248200,Physician Office,Microscopy,"Radiation Therapy Assoc Of Western Nc, Pa",1 Doctors Park,Asheville,NC,28801-4500,(828) 253-5314
34D0248201,Physician Office,Accreditation,"Asheville Endocrinology Consultants, Pa",750 Alliance Court,Asheville,NC,28806,(704) 253-6812
34D0248205,Physician Office,Accreditation,Asheville Pediatric Associates,2 Medical Park Drive Suite 1000,Asheville,NC,28803,(828) 254-5326
34D0248209,Physician Office,Accreditation,Asheville Pulmonary & Critical Care Associates,30 Choctaw Street,Asheville,NC,28801,(828) 255-7733
34D0248214,Physician Office,Accreditation,Asheville Women's Medical Center,143 Asheland Avenue,Asheville,NC,28801,(704) 258-9191
34D0248215,Physician Office,Accreditation,"Asheville Arthritis & Osteoporosis Ctr, Pa",4 Vanderbilt Park Drive #200,Asheville,NC,28803,(828) 258-9533
34D0248276,Physician Office,Microscopy,Laurel Ob-Gyn,41 Oakland Rd Suite 200,Asheville,NC,28801,(704) 253-5381
34D0248288,Physician Office,Accreditation,Mountain Area Pediatric Associates,500 Centrepark Dr,Asheville,NC,28805,(828) 254-4337
34D0248316,Physician Office,Microscopy,Grace Ob/Gyn Pa,2 Yorkshire Street,Asheville,NC,28803,(828) 252-1050
34D0248382,Physician Office,Microscopy,"Community Family Practice, Pa","260 Merrimon Avenue, Suite 200",Asheville,NC,28801,(828) 254-2444
34D0662450,Physician Office,Accreditation,Biltmore Medical Associates,147 Asheland Avenue,Asheville,NC,28801-4013,(704) 258-1188
34D0684168,Physician Office,Microscopy,"Mountain Kidney & Hypertension Associates, Pa",10 Mcdowell Street,Asheville,NC,28801,(828) 258-8545
34D0689244,Physician Office,Compliance,"Wnc Dermatological Associates, Pa",281 Mcdowell Street,Asheville,NC,28803-2606,(828) 252-5676
34D0696883,Physician Office,Accreditation,"Our Family Doctor, Pllc",43 Oakland Road,Asheville,NC,28801,(828) 252-2511
34D0725723,Physician Office,Microscopy,Mahec Ob/Gyn Specialists,119 Hendersonville Road,Asheville,NC,28803,(828) 771-5500
34D0869783,Physician Office,Accreditation,Hope- A Women's Cancer Center Mission Lab,100 Ridgefield Court,Asheville,NC,28806-2270,(828) 670-8403
34D0900521,Physician Office,Microscopy,Biltmore Ob-Gyn,24 Medical Park Drive,Asheville,NC,28803,(704) 254-8887
34D0917436,Physician Office,Accreditation,Asheville Cardiology Associates,5 Vanderbilt Park Dr,Asheville,NC,28803,(828) 274-6000
34D0927622,Physician Office,Compliance,Planned Parenthood South Atlantic,68 Mcdowell Street,Asheville,NC,28801,(828) 252-7928
34D0962840,Physician Office,Microscopy,Mission Urology,100 Victoria Road,Asheville,NC,28801,(828) 254-8883
34D0964866,Physician Office,Microscopy,Cannon Family Health,6 Brooklet Street,Asheville,NC,28801,(828) 250-0898
34D0987683,Physician Office,Microscopy,"Biltmore Dermatology Associates, Pa","80 Peachtree Road, Suite 106",Asheville,NC,28803,(828) 232-5222
34D0989077,Physician Office,Accreditation,"Asheville Family Health Centers, Pa",206 Ashland Avenue,Asheville,NC,28801,(828) 210-3711
34D0992613,Physician Office,Microscopy,Family Care Of Fairview Pa,136 Charlotte Hwy,Asheville,NC,28803,(828) 296-0880
34D1009875,Physician Office,Compliance,"Advanced Dermatology And Skin Surgery, Pa",12 Medical Park Drive,Asheville,NC,28803,(828) 274-4880
34D1013444,Physician Office,Microscopy,Western Carolina Women's Specialty Center,2100 Ridgefield Boulevard,Asheville,NC,28806,(828) 670-5665
34D1022391,Physician Office,Microscopy,"Biltmore Family Medicine, Pllc",1 Saint Dunstans Road,Asheville,NC,28803,(828) 252-4020
34D1046053,Physician Office,Microscopy,Vickery Family Medicine Pllc,15 Yorkshire St Ste 201,Asheville,NC,28803,(828) 253-8334
34D1048662,Physician Office,Accreditation,Abc Pediatrics Of Asheville Pa,64 Peachtree Rd Ste 100,Asheville,NC,28803,(828) 277-3000
34D1051236,Physician Office,Compliance,"Forest Dermatology, Pa","1119 Hendersonville Road, Suite 200",Asheville,NC,28803,(828) 274-6003
34D1055520,Physician Office,Microscopy,Mahec Family Health Center At,123 Hendersonville Road,Asheville,NC,28803,(828) 771-3539
34D1085937,Physician Office,Compliance,"Digestive Health Partners, Pa - Pathology",191 Biltmore Avenue,Asheville,NC,28801,(828) 254-0881
34D1088969,Physician Office,Compliance,Piedmont Reproductive Endocrinology Group (Preg),76 Peachtree Road,Asheville,NC,28803,(864) 232-7734
34D2003536,Physician Office,Microscopy,Dermatology Of North Asheville,209 East Chestnut Street,Asheville,NC,28801,(828) 253-2533
34D2032450,Physician Office,Microscopy,Integrative Family Medicine Of Asheville,372 Depot Street Suite 10,Asheville,NC,28801,(828) 367-7372
34D2063474,Physician Office,Compliance,"Advanced Dermatology And Skin Surgery, Pa",35 Mann Drive,Asheville,NC,28805,(828) 274-4880
34D2066701,Physician Office,Microscopy,Mahec Family Health Center At Newbridge,Unit A 20 - 218 Elkwood Avenue,Asheville,NC,28804,(828) 771-3539
34D2089353,Physician Office,Microscopy,"Twardon Family Care, Pllc","135 Charlotte Hwy, Suite E",Asheville,NC,28803,(828) 575-0792
34D2095755,Physician Office,Microscopy,Asheville Gynecology & Wellness,11 Crispin Court Suite E-106,Asheville,NC,28803,(828) 585-6655
34D2114650,Physician Office,Microscopy,"Vickery Family Medicine, Pllc","805 Fairview Road, Suite 200",Asheville,NC,28803,(828) 552-3999
34D2118740,Physician Office,Microscopy,Wnc Birth Center,"390 S French Broad Avenue, Suite B",Asheville,NC,28801,(828) 378-0075
34D2122181,Physician Office,Microscopy,Sisters Of Mercy Urgent Care East,1272 Tunnel Road,Asheville,NC,28805,(828) 210-8325
34D2128203,Physician Office,Microscopy,"Ashewell Medical Group, Pa","408 Depot Street, Suite 160",Asheville,NC,28801,(828) 477-4077
34D2130391,Physician Office,Compliance,Comprehensive Pain Consultants Of,"310 Overlook Road, Suite B",Asheville,NC,28803,(828) 483-4330
34D2139886,Physician Office,Microscopy,Lantern Health,"84 Coxe Avenue, Suite 240",Asheville,NC,28801,(828) 552-5757
34D2155553,Physician Office,Registration,Carolina Men's Clinic Of Asheville,"141 Asheland Avenue, Suite 100",Asheville,NC,28801,(828) 222-0036
34D2177043,Physician Office,Registration,"American Oncology Partners, Pa",551 Brevard Road,Asheville,NC,28806,(828) 212-7021
34D0241842,Physician Office,Microscopy,Aulander Medical Practice Pa,114 Hollowell Road,Aulander,NC,27805,(252) 345-3791
34D0974790,Physician Office,Compliance,Outer Banks Hospital Family Medicine,40894 High Way 12,Avon,NC,27915,(252) 995-3073
34D0690167,Physician Office,Accreditation,Pitt Family Physicians Pa,137 3rd St,Ayden,NC,28513,(252) 746-3116
34D0671311,Physician Office,Microscopy,Bailey Family Practice Center Pa,6321 Deans St,Bailey,NC,27807,(919) 235-4181
34D0246228,Physician Office,Accreditation,Cchc Pmc,606 Main Street,Bayboro,NC,28515,(252) 745-3191
34D0968387,Physician Office,Microscopy,Pamlico Community Health Center,313 Main Street,Bayboro,NC,28515,(252) 745-2070
34D0712218,Physician Office,Microscopy,Federal Point Medical Center,1300 Bridge Barrier Rd Unit 2,Carolina Beach,NC,28428,(910) 458-8202
34D0994609,Physician Office,Microscopy,Holden Beach Medical Group,2930 Holden Beach Rd,Holden Beach,NC,28462,(910) 842-5991
34D1040435,Physician Office,Microscopy,Ocean Isle Beach Family Medicine,"120 Causeway Drive, Suite 4",Ocean Isle Beach,NC,28469,(910) 575-5004
34D2122640,Physician Office,Accreditation,Pleasure Island Health,"1328 N Lake Park Blvd, Suite 102",Carolina Beach,NC,28428,(919) 704-3044
34D0246232,Physician Office,Microscopy,James J Crosswell Jr MD Pa,97 Campen Road Po Drawer 719,Beaufort,NC,28516,(919) 728-3875
34D0715294,Physician Office,Microscopy,"Open Water Medical, Pa",1620 C Live Oak Street,Beaufort,NC,28516-1532,(252) 728-5737
34D2111957,Physician Office,Compliance,Vidant Multispecialty Clinic Belhaven,598 West Old County Road,Belhaven,NC,27810,(252) 943-0600
34D1049423,Physician Office,Accreditation,Caromont Women's Health -,"1212 Spruce Street, Suite 307",Belmont,NC,28012,(980) 834-9272
34D2028351,Physician Office,Compliance,Atrium Health Urgent Care,"420 Park Street, Suite 105",Belmont,NC,28012,(704) 631-1820
34D0239393,Physician Office,Microscopy,Benson Area Medical Center Inc,3333 Nc Hwy 242 N,Benson,NC,27504,(919) 894-2011
34D0662367,Physician Office,Accreditation,Eastern Carolina Medical Center,One Medical Drive,Benson,NC,27504-9363,(919) 894-5787
34D2008876,Physician Office,Accreditation,Neurology & Pain Management Center,325 S Walton Avenue,Benson,NC,27504,(910) 814-9060
34D0246485,Physician Office,Accreditation,Carolinaeast Internal Medicine,2604 Dr Martin Luther King Jr Boulevard,New Bern,NC,28562,(252) 638-3844
34D0246497,Physician Office,Compliance,Coastal Children's Clinic,703 Newman Road,New Bern,NC,28562,(252) 633-2900
34D0246503,Physician Office,Microscopy,Eastern Carolina Women's Center,200-202 Stonebridge Square,New Bern,NC,28562,(919) 633-3942
34D0246521,Physician Office,Accreditation,Cchc New Bern Internal Medicine And Cardiology,702 Newman Road,New Bern,NC,28562,(252) 633-5333
34D0246525,Physician Office,Accreditation,Carolina East Urology,705 Newman Road,New Bern,NC,28562-5239,(252) 635-3844
34D0695765,Physician Office,Accreditation,New Bern Family Practice And Urgent Care,1040 Medical Park Avenue,New Bern,NC,28562,(252) 633-1678
34D0700275,Physician Office,Accreditation,Eastern Carolina Women's Center,801 Mccarthy Blvd,New Bern,NC,28562,(252) 633-3942
34D0869285,Physician Office,Compliance,"East Carolina Dermatology And Skin Surgery, Pllc",600 Mccarthy Boulevard,New Bern,NC,28562,(252) 633-4200
34D0890626,Physician Office,Microscopy,Twin Rivers Family Practice Pa,3252 Wellons Blvd,New Bern,NC,28562,(252) 636-2664
34D0967055,Physician Office,Registration,"Eastern Dermatology And Pathology, Pa",3311 Trent Road,New Bern,NC,28562,(252) 752-4124
34D0970618,Physician Office,Microscopy,Eastern Nephrology Associates -,970 Newman Rd,New Bern,NC,28562,(252) 633-9262
34D0995042,Physician Office,Accreditation,Atlantic Internal Medicine,730 Newman Rd 1st Fl,New Bern,NC,28562,(252) 634-9090
34D1028808,Physician Office,Compliance,Dermatology Associates Of Coastal Carolina,2115 Neuse Boulevard,New Bern,NC,28560-4309,(252) 633-4461
34D1037284,Physician Office,Accreditation,Carolina East Heart Center,1001 Newman Road,New Bern,NC,28562,(252) 633-6777
34D1068186,Physician Office,Registration,Southern Gastrenterology Associates,3100 Wellons Boulevard,New Bern,NC,28562,(252) 634-9000
34D2168017,Physician Office,Accreditation,Carolinaeast Pediatrics,2636 Dr Martin Luther King Jr Boulevard,New Bern,NC,28562,(252) 636-1919
34D2166971,Physician Office,Microscopy,Caromont Family Medicine,3326 Bessemer City Road,Bessemer City,NC,28016,(704) 629-3206
34D0245975,Physician Office,Microscopy,Goshen Medical Center - Beulaville,119 Crossover Road W,Beulaville,NC,28518,(919) 289-4165
34D0983971,Physician Office,Compliance,Kinston Pediatric Associates - Beulaville,110 East Park Drive,Beulaville,NC,28518,(910) 298-6558
34D1019181,Physician Office,Microscopy,Physicians East - Beulaville,152 Crossover Rd,Beulaville,NC,28518,(910) 298-4688
34D0690242,Physician Office,Microscopy,Family Care Home Pa,3164 Us Hwy 70,Black Mountain,NC,28711,(828) 669-4505
34D2114172,Physician Office,Microscopy,"Harriet And Charles Davant, The",623 Chestnut Ridge Parkway,Blowing Rock,NC,28605,(828) 262-4133
34D1032686,Physician Office,Microscopy,Boiling Spring Lakes Family Medicine,3599 George Ii Hwy,Boiling Spring Lakes,NC,28461,(910) 845-3244
34D0689134,Physician Office,Microscopy,Novant Health Ob/Gyn,"584 Hospital Drive, Suite B",Bolivia,NC,28422,(919) 754-9166
34D2039486,Physician Office,Microscopy,Novant Health Urology Partners,"584 Hospital Drive, Suite D",Bolivia,NC,28422,(910) 721-4150
34D1051327,Physician Office,Microscopy,Goshen Medical Center  -  Bolton,213 9th Street,Bolton,NC,28423,(910) 655-8300
34D0246822,Physician Office,Compliance,"Boone Dermatology Clinic, Pa",169 Birch Street,Boone,NC,28607,(828) 264-4553
34D0705552,Physician Office,Microscopy,"Fryecare Medical Group, LLC",237-A Longvue Dr,Boone,NC,28607,(828) 264-7222
34D0723312,Physician Office,Accreditation,"Blue Ridge Pediatric & Adolescent Medicine, Inc","579 Greenway Road, Suite 200",Boone,NC,28607,(828) 262-0100
34D0858367,Physician Office,Microscopy,Marshall C Murrey MD,950 State Farm Rd Suite 300,Boone,NC,28607,(828) 264-0550
34D0874365,Physician Office,Microscopy,Primedical Healthcare Pa,240 Hwy 105 Ext  Ste 100,Boone,NC,28607,(828) 264-7311
34D1094739,Physician Office,Microscopy,Harmony Center For Womens,381 Deerfield Road,Boone,NC,28607,(828) 268-8970
34D2052861,Physician Office,Compliance,"Boone Dermatology Clinic, Pa","169 Doctors Drive, 2nd Floor",Boone,NC,28607,(828) 264-4553
34D2093826,Physician Office,Microscopy,Appalachian Regional Internal Medical Specialists,"148 Hwy 105, Suite 101",Boone,NC,28607,(828) 262-4133
34D2172553,Physician Office,Microscopy,App Family Medicine,148 Hwy 105 Ext Suite 102,Boone,NC,28607,(828) 386-2222
34D0671537,Physician Office,Accreditation,Hendersonville Pediatrics - Brevard,157 Medical Park Drive,Brevard,NC,28712,(828) 884-3440
34D0990559,Physician Office,Microscopy,Transylvania Women's Care,"87 Medical Park Drive, Ste B",Brevard,NC,28712,(828) 884-8860
34D1102384,Physician Office,Microscopy,Pineiro Family Practice,342 S Caldwell St,Brevard,NC,28712,(828) 883-8181
34D1103284,Physician Office,Microscopy,Sisters Of Mercy Urgent Care - Brevard,22 Trust Lane Ste 101,Brevard,NC,28712,(828) 883-2600
34D2022074,Physician Office,Microscopy,Mountain Kidney And Hypertension,1664 Probart Street,Brevard,NC,28712,(828) 258-8545
34D2063998,Physician Office,Accreditation,Smoky Mountain Urgent Care,80 Veteran's Boulevard,Bryson City,NC,28713,(828) 736-8988
34D2091895,Physician Office,Microscopy,Western Carolina Physician,470 Center Street,Bryson City,NC,28713,(828) 349-5081
34D1036421,Physician Office,Microscopy,Bryan Weckel MD Family Medicine Pllc,310 South Bennett Street,Burgaw,NC,28425,(910) 259-1718
34D2148819,Physician Office,Microscopy,"Atlantic Dermatology, Pa",308 S Bennett Street,Burgaw,NC,28425,(910) 251-9944
34D0237865,Physician Office,Microscopy,Armc Physicians Care Inc,1041 Kirkpatrick Road Ste 100,Burlington,NC,27215,(336) 229-4791
34D0237868,Physician Office,Microscopy,Glen Raven Medical Care Center,1611 Flora Avenue,Burlington,NC,27217,(336) 270-5622
34D0237878,Physician Office,Microscopy,Alamance Dermatology,480 W Webb Ave,Burlington,NC,27215-3700,(336) 226-8000
34D0237940,Physician Office,Microscopy,Ernest B Eason MD,"1610 Vaughn Road, Ste B",Burlington,NC,27217-2852,(336) 226-1658
34D0237958,Physician Office,Accreditation,Burlington Pediatrics Pa,530 W Webb Ave,Burlington,NC,27217-3706,(336) 228-8316
34D0677488,Physician Office,Microscopy,Scott Community Health Center,5270 Union Ridge Road,Burlington,NC,27217-7594,(336) 421-3247
34D0688801,Physician Office,Microscopy,"Alamance Urological,pc",841 Heather Road,Burlington,NC,27215,(336) 229-7776
34D0704596,Physician Office,Microscopy,"Armc Physicians Care, Inc",1041 Kirkpatrick Road Suite 200,Burlington,NC,27215,(336) 584-3100
34D0719838,Physician Office,Microscopy,Westside Ob-Gyn Center,1091 Kirkpatrick Road,Burlington,NC,27215,(336) 538-1880
34D0978500,Physician Office,Accreditation,Burlington Pediatrics West,3804 S Church Street,Burlington,NC,27215,(336) 524-0304
34D0991848,Physician Office,Microscopy,Alamance Skin Center,1734 Westbrook Ave,Burlington,NC,27215,(336) 584-5801
34D1103826,Physician Office,Microscopy,Central Carolina Kidney Associates Pa,2903 Professional Park Dr Ste E,Burlington,NC,27215,(336) 584-4913
34D2059086,Physician Office,Microscopy,Encompass Women's Care,"1041 Kirkpatrick Road, Suite 100",Burlington,NC,27215,(336) 538-0089
34D2078124,Physician Office,Microscopy,Burlington Community Health Center,"1214 Vaughan Road, Ste 101",Burlington,NC,27217,(919) 537-7488
34D2103670,Physician Office,Microscopy,Unc Dermatology And Skin Cancer Center,1522 Vaughn Road,Burlington,NC,27217,(336) 226-9393
34D2143005,Physician Office,Registration,"Life Enhancement Medical Services, Pllc",2716 Troxler Road,Burlington,NC,27215,(302) 518-3022
34D0247551,Physician Office,Microscopy,Celo Health Center,116 Seven Mile Ridge Road,Burnsville,NC,28714,(828) 675-4116
34D1103385,Physician Office,Microscopy,Mountain Medical Arts,2 South Main Street,Burnsville,NC,28714,(828) 678-9352
34D2152475,Physician Office,Microscopy,Mercy Urgent Care - Burnsville,"41 Charlie Brown Road, Suite 8",Burnsville,NC,28714,(828) 252-4878
34D1092378,Physician Office,Microscopy,Novant Health Family & Internal Medicine,"75 Emerson Bay Road Southwest, Suite 102",Calabash,NC,28467,(910) 579-8363
34D2072226,Physician Office,Microscopy,Family Medicine And Acute Care,181 Mittie Haddock Drive,Cameron,NC,28326,(757) 710-6093
34D2119382,Physician Office,Microscopy,"Dr Omar L Caban (Phycinity, Pllc)",2694 Nc 24-87 Unit A-03,Cameron,NC,28326,(919) 373-3636
34D2086191,Physician Office,Microscopy,Mahec Family Health Center At Enka/Candler,1914 Smokey Park Highway,Candler,NC,28715,(828) 771-3539
34D0930288,Physician Office,Accreditation,Haywood Pediatrics-Canton,55 Buckeye Cover Road,Canton,NC,28716,(828) 648-1711
